"","Day","Month","Hour","ShapeProfValue"
"166",1,7,21,-1.45
"167",1,7,22,-3.36
"168",1,7,23,-5.9525
"169",1,8,0,-13.9570833333333
"170",1,8,1,-15.1770833333333
"171",1,8,2,-15.8595833333333
"172",1,8,3,-16.4245833333333
"173",1,8,4,-16.4095833333333
"174",1,8,5,-15.3520833333333
"175",1,8,6,-14.4745833333333
"176",1,8,7,-14.1695833333333
"177",1,8,8,-12.4670833333333
"178",1,8,9,-10.4395833333333
"179",1,8,10,-7.28708333333334
"180",1,8,11,-3.08958333333334
"181",1,8,12,4.54041666666666
"182",1,8,13,25.9854166666667
"183",1,8,14,39.9479166666667
"184",1,8,15,58.5654166666667
"185",1,8,16,56.7429166666667
"186",1,8,17,24.9929166666667
"187",1,8,18,4.82791666666666
"188",1,8,19,-1.35958333333334
"189",1,8,20,-4.13208333333334
"190",1,8,21,-8.31458333333334
"191",1,8,22,-10.4895833333333
"192",1,8,23,-12.1995833333333
"193",1,9,0,-10.2922916666667
"194",1,9,1,-11.1272916666667
"195",1,9,2,-11.7072916666667
"196",1,9,3,-11.9797916666667
"197",1,9,4,-11.8572916666667
"198",1,9,5,-11.4197916666667
"199",1,9,6,-9.81729166666667
"200",1,9,7,-9.58479166666667
"201",1,9,8,-8.50729166666667
"202",1,9,9,-6.84229166666667
"203",1,9,10,-4.05729166666667
"204",1,9,11,0.225208333333332
"205",1,9,12,5.82020833333333
"206",1,9,13,11.4127083333333
"207",1,9,14,25.5802083333333
"208",1,9,15,39.1477083333333
"209",1,9,16,42.7602083333333
"210",1,9,17,16.9252083333333
"211",1,9,18,5.91020833333333
"212",1,9,19,1.96520833333333
"213",1,9,20,0.275208333333332
"214",1,9,21,-3.50979166666667
"215",1,9,22,-6.79479166666667
"216",1,9,23,-8.52479166666667
"217",1,10,0,-5.76625
"218",1,10,1,-7.46625
"219",1,10,2,-7.81625
"220",1,10,3,-7.97125
"221",1,10,4,-7.78875
"222",1,10,5,-6.64375
"223",1,10,6,-6.05125
"224",1,10,7,-6.06875
"225",1,10,8,-4.74125
"226",1,10,9,-4.04125
"227",1,10,10,-2.52125
"228",1,10,11,-0.581250000000002
"229",1,10,12,2.68625
"230",1,10,13,7.57625
"231",1,10,14,13.18375
"232",1,10,15,26.28625
"233",1,10,16,25.94875
"234",1,10,17,13.57375
"235",1,10,18,8.66375
"236",1,10,19,5.51375
"237",1,10,20,0.488749999999999
"238",1,10,21,-3.19375
"239",1,10,22,-4.29375
"240",1,10,23,-4.97625
"241",1,11,0,-4.376875
"242",1,11,1,-7.181875
"243",1,11,2,-8.326875
"244",1,11,3,-8.214375
"245",1,11,4,-6.076875
"246",1,11,5,-3.296875
"247",1,11,6,6.685625
"248",1,11,7,7.328125
"249",1,11,8,1.565625
"250",1,11,9,0.960624999999999
"251",1,11,10,0.448124999999999
"252",1,11,11,1.205625
"253",1,11,12,1.668125
"254",1,11,13,2.118125
"255",1,11,14,3.770625
"256",1,11,15,6.533125
"257",1,11,16,7.165625
"258",1,11,17,7.078125
"259",1,11,18,9.263125
"260",1,11,19,9.260625
"261",1,11,20,3.898125
"262",1,11,21,0.425624999999999
"263",1,11,22,-2.614375
"264",1,11,23,-5.286875
"265",1,12,0,-3.61354166666667
"266",1,12,1,-4.57604166666667
"267",1,12,2,-5.13604166666667
