"","Day","Month","Hour","ShapeProfValue"
"162",1,7,17,14.1542708333333
"163",1,7,18,4.96677083333333
"164",1,7,19,1.99677083333333
"165",1,7,20,-0.488229166666667
"166",1,7,21,-1.61322916666667
"167",1,7,22,-3.40572916666667
"168",1,7,23,-5.97822916666667
"169",1,8,0,-14.1725
"170",1,8,1,-15.415
"171",1,8,2,-16.08
"172",1,8,3,-16.625
"173",1,8,4,-16.58
"174",1,8,5,-15.515
"175",1,8,6,-14.5475
"176",1,8,7,-14.2125
"177",1,8,8,-12.57
"178",1,8,9,-10.5775
"179",1,8,10,-7.1775
"180",1,8,11,-2.9075
"181",1,8,12,4.88
"182",1,8,13,26.605
"183",1,8,14,41.065
"184",1,8,15,59.3275
"185",1,8,16,56.6925
"186",1,8,17,24.3975
"187",1,8,18,4.43
"188",1,8,19,-1.49
"189",1,8,20,-4.225
"190",1,8,21,-8.3625
"191",1,8,22,-10.6075
"192",1,8,23,-12.3325
"193",1,9,0,-10.4664583333333
"194",1,9,1,-11.3314583333333
"195",1,9,2,-11.9289583333333
"196",1,9,3,-12.2189583333333
"197",1,9,4,-12.1564583333333
"198",1,9,5,-11.7289583333333
"199",1,9,6,-10.1189583333333
"200",1,9,7,-9.88895833333333
"201",1,9,8,-8.80895833333333
"202",1,9,9,-7.07895833333333
"203",1,9,10,-4.15895833333333
"204",1,9,11,0.341041666666667
"205",1,9,12,5.87854166666667
"206",1,9,13,12.0585416666667
"207",1,9,14,26.4735416666667
"208",1,9,15,40.6485416666667
"209",1,9,16,43.6385416666667
"210",1,9,17,16.9385416666667
"211",1,9,18,5.60604166666667
"212",1,9,19,1.66854166666667
"213",1,9,20,0.0235416666666683
"214",1,9,21,-3.66895833333333
"215",1,9,22,-6.95895833333333
"216",1,9,23,-8.76145833333333
"217",1,10,0,-4.96697916666667
"218",1,10,1,-6.60697916666667
"219",1,10,2,-7.05197916666667
"220",1,10,3,-7.28197916666667
"221",1,10,4,-7.26197916666667
"222",1,10,5,-6.25947916666667
"223",1,10,6,-5.40947916666667
"224",1,10,7,-5.36447916666667
"225",1,10,8,-4.03947916666667
