"","Day","Month","Hour","ShapeProfValue"
"174",1,8,5,-15.2063541666667
"175",1,8,6,-14.2863541666667
"176",1,8,7,-13.9613541666667
"177",1,8,8,-12.2913541666667
"178",1,8,9,-10.2338541666667
"179",1,8,10,-7.00885416666667
"180",1,8,11,-2.82385416666667
"181",1,8,12,4.76114583333333
"182",1,8,13,26.2361458333333
"183",1,8,14,40.1561458333333
"184",1,8,15,58.3386458333333
"185",1,8,16,56.2686458333333
"186",1,8,17,24.0561458333333
"187",1,8,18,4.53864583333334
"188",1,8,19,-1.33885416666667
"189",1,8,20,-4.01635416666667
"190",1,8,21,-8.21135416666667
"191",1,8,22,-10.4288541666667
"192",1,8,23,-12.1788541666667
"193",1,9,0,-10.48875
"194",1,9,1,-11.19625
"195",1,9,2,-11.75125
"196",1,9,3,-12.00875
"197",1,9,4,-11.86875
"198",1,9,5,-11.41625
"199",1,9,6,-9.82375
"200",1,9,7,-9.55125
"201",1,9,8,-8.51125
"202",1,9,9,-6.82125
"203",1,9,10,-3.99625
"204",1,9,11,0.316249999999998
"205",1,9,12,5.89125
"206",1,9,13,11.63375
"207",1,9,14,25.79375
"208",1,9,15,39.38625
"209",1,9,16,42.67125
"210",1,9,17,16.51875
"211",1,9,18,5.76125
"212",1,9,19,1.87625
"213",1,9,20,0.321249999999999
"214",1,9,21,-3.44875
"215",1,9,22,-6.80125
"216",1,9,23,-8.48625
"217",1,10,0,-2.61052083333333
"218",1,10,1,-4.27802083333333
"219",1,10,2,-4.73802083333333
"220",1,10,3,-4.96802083333333
"221",1,10,4,-5.60552083333333
"222",1,10,5,-4.78552083333333
"223",1,10,6,-3.51052083333333
"224",1,10,7,-3.27552083333333
"225",1,10,8,-1.94052083333333
"226",1,10,9,-1.55302083333333
"227",1,10,10,-0.815520833333332
"228",1,10,11,0.559479166666668
"229",1,10,12,1.31697916666667
"230",1,10,13,3.49947916666667
"231",1,10,14,6.54447916666667
"232",1,10,15,18.5994791666667
"233",1,10,16,18.2094791666667
"234",1,10,17,8.74197916666667
"235",1,10,18,5.77197916666667
"236",1,10,19,5.01197916666667
"237",1,10,20,1.07697916666667
"238",1,10,21,-1.98302083333333
"239",1,10,22,-2.92302083333333
"240",1,10,23,-2.34552083333333
"241",1,11,0,-3.41854166666667
"242",1,11,1,-5.88104166666667
"243",1,11,2,-7.11854166666667
"244",1,11,3,-6.62854166666667
"245",1,11,4,-4.61604166666667
"246",1,11,5,-1.96604166666667
"247",1,11,6,7.09145833333333
"248",1,11,7,6.89895833333333
"249",1,11,8,1.98395833333333
"250",1,11,9,1.80895833333333
"251",1,11,10,1.19395833333333
"252",1,11,11,1.38395833333333
"253",1,11,12,2.36395833333333
"254",1,11,13,2.31895833333333
"255",1,11,14,2.89395833333333
"256",1,11,15,4.49145833333333
"257",1,11,16,4.41395833333333
"258",1,11,17,5.68645833333333
"259",1,11,18,7.57645833333333
"260",1,11,19,8.34895833333333
"261",1,11,20,2.44895833333333
"262",1,11,21,0.0914583333333332
"263",1,11,22,-2.48604166666667
"264",1,11,23,-4.88104166666667
"265",1,12,0,-5.20739583333333
"266",1,12,1,-5.33739583333333
"267",1,12,2,-5.14739583333333
"268",1,12,3,-5.18489583333333
"269",1,12,4,-4.11989583333333
"270",1,12,5,-2.97489583333333
"271",1,12,6,4.77760416666667
"272",1,12,7,2.99760416666667
"273",1,12,8,2.41010416666667
"274",1,12,9,1.16510416666667
"275",1,12,10,0.392604166666668
"276",1,12,11,-1.02489583333333
"277",1,12,12,-1.70489583333333
"278",1,12,13,-1.51989583333333
"279",1,12,14,-1.65489583333333
"280",1,12,15,-1.58239583333333
"281",1,12,16,2.23760416666667
"282",1,12,17,25.3976041666667
"283",1,12,18,11.9951041666667
"284",1,12,19,6.64260416666667
"285",1,12,20,2.92510416666667
"286",1,12,21,1.85260416666667
"287",1,12,22,-0.787395833333333
"288",1,12,23,-2.54739583333333
"289",2,1,0,-11.3935416666667
"290",2,1,1,-12.7835416666667
"291",2,1,2,-12.8835416666667
"292",2,1,3,-12.4560416666667
"293",2,1,4,-8.46104166666666
"294",2,1,5,-6.01104166666666
"295",2,1,6,26.5539583333333
"296",2,1,7,32.3964583333333
"297",2,1,8,14.4039583333333
"298",2,1,9,11.1889583333333
"299",2,1,10,2.96395833333334
"300",2,1,11,-1.75104166666666
"301",2,1,12,-4.92604166666666
"302",2,1,13,-6.50354166666666
"303",2,1,14,-7.11604166666666
"304",2,1,15,-7.68604166666666
"305",2,1,16,-4.80854166666666
"306",2,1,17,20.9164583333333
"307",2,1,18,21.7039583333333
"308",2,1,19,6.47145833333334
"309",2,1,20,4.01395833333334
"310",2,1,21,-2.56354166666666
"311",2,1,22,-6.35354166666666
"312",2,1,23,-10.9160416666667
"313",2,2,0,-4.50479166666667
"314",2,2,1,-4.72479166666667
"315",2,2,2,-4.79979166666666
"316",2,2,3,-4.65729166666667
"317",2,2,4,-2.83979166666667
"318",2,2,5,-1.15229166666667
"319",2,2,6,7.32520833333333
"320",2,2,7,4.75020833333333
"321",2,2,8,4.22520833333334
"322",2,2,9,4.16020833333333
"323",2,2,10,3.74520833333333
"324",2,2,11,2.08270833333333
"325",2,2,12,0.380208333333334
"326",2,2,13,0.135208333333334
"327",2,2,14,-0.254791666666665
"328",2,2,15,0.165208333333335
"329",2,2,16,0.592708333333334
"330",2,2,17,6.79270833333333
"331",2,2,18,14.4352083333333
"332",2,2,19,3.10020833333333
"333",2,2,20,0.920208333333334
"334",2,2,21,-0.729791666666665
"335",2,2,22,-1.72479166666667
"336",2,2,23,-3.42229166666667
"337",2,3,0,-2.3896875
"338",2,3,1,-3.5796875
"339",2,3,2,-4.2271875
"340",2,3,3,-4.0896875
"341",2,3,4,-3.3096875
